2010-01-18 00:00:00,48,1,1.0,1.0,9.0,9
2010-01-18 01:00:00,33,1,1.0,2.0,2.0,2
2010-01-18 02:00:00,22,1,1.0,1.0,1.0,1
2010-01-18 03:00:00,35,1,1.0,1.0,2.0,2
2010-01-18 04:00:00,35,1,1.0,1.0,1.0,1
2010-01-18 05:00:00,28,1,1.0,1.3000000000000007,2.0,2
2010-01-18 06:00:00,36,1,1.0,1.0,7.0,7
2010-01-18 07:00:00,24,1,1.0,1.0,1.0,1
2010-01-18 08:00:00,99,2,1.0,5.0,11.0,11
2010-01-18 09:00:00,73,1,1.0,1.0,5.0,5
2010-01-18 10:00:00,96,1,1.0,1.0,9.0,9
2010-01-18 11:00:00,86,2,1.0,1.0,30.0,30
2010-01-18 12:00:00,62,1,1.0,2.0,6.0,6
2010-01-18 13:00:00,74,2,1.0,4.5,10.0,10
2010-01-18 14:00:00,101,2,1.0,4.700000000000003,10.0,10
2010-01-18 15:00:00,54,1,1.0,1.0,6.0,6
2010-01-18 16:00:00,132,1,1.0,2.299999999999997,5.0,5
2010-01-18 17:00:00,42,1,1.0,1.0,1.0,1
2010-01-18 18:00:00,138,1,1.0,2.0,5.670000000000002,6
2010-01-18 19:00:00,80,1,1.0,1.0,9.0,9
2010-01-18 20:00:00,38,1,1.0,1.0,1.0,1
2010-01-18 21:00:00,70,2,1.0,2.5999999999999943,9.0,9
2010-01-18 22:00:00,47,1,1.0,1.0,7.0,7
2010-01-18 23:00:00,37,1,1.0,1.0,2.0,2
2010-01-19 00:00:00,45,1,1.0,1.0,2.0,2
2010-01-19 01:00:00,65,1,1.0,1.0,9.0,9
2010-01-19 02:00:00,29,1,1.0,1.0,2.0,2
2010-01-19 03:00:00,31,1,1.0,1.0,1.0,1
2010-01-19 04:00:00,66,1,1.0,1.0,3.0,3
2010-01-19 05:00:00,95,1,1.0,1.0,3.0,3
2010-01-19 06:00:00,59,1,1.0,2.0,7.0,7
2010-01-19 07:00:00,40,1,1.0,1.0,2.0,2
